departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
comuna 6,2,ciudad de buenos aires,2024,16,dengue,11,mayores de 65 anos,5.0
comuna 6,2,ciudad de buenos aires,2024,7,dengue,11,mayores de 65 anos,2.0
comuna 6,2,ciudad de buenos aires,2024,14,dengue,6,de 15 a 19 anos,4.0
comuna 6,2,ciudad de buenos aires,2024,18,dengue,6,de 15 a 19 anos,1.0
comuna 6,2,ciudad de buenos aires,2024,13,dengue,7,de 20 a 24 anos,10.0
comuna 6,2,ciudad de buenos aires,2024,6,dengue,7,de 20 a 24 anos,1.0
comuna 6,2,ciudad de buenos aires,2024,1,dengue,8,de 25 a 34 anos,1.0
comuna 7,2,ciudad de buenos aires,2024,4,dengue,10,de 45 a 65 anos,1.0
comuna 7,2,ciudad de buenos aires,2024,13,dengue,11,mayores de 65 anos,25.0
comuna 7,2,ciudad de buenos aires,2024,6,dengue,11,mayores de 65 anos,3.0
comuna 7,2,ciudad de buenos aires,2024,17,dengue,11,mayores de 65 anos,2.0
comuna 7,2,ciudad de buenos aires,2024,7,dengue,11,mayores de 65 anos,4.0
comuna 7,2,ciudad de buenos aires,2024,17,dengue,2,de 13 a 24 meses,1.0
comuna 7,2,ciudad de buenos aires,2024,12,dengue,4,de 5 a 9 anos,1.0
comuna 7,2,ciudad de buenos aires,2024,17,dengue,5,de 10 a 14 anos,3.0
comuna 7,2,ciudad de buenos aires,2024,14,dengue,6,de 15 a 19 anos,8.0
comuna 7,2,ciudad de buenos aires,2024,9,dengue,6,de 15 a 19 anos,7.0
comuna 2,2,ciudad de buenos aires,2024,13,dengue,11,mayores de 65 anos,6.0
comuna 2,2,ciudad de buenos aires,2024,13,dengue,5,de 10 a 14 anos,1.0
comuna 2,2,ciudad de buenos aires,2024,11,dengue,8,de 25 a 34 anos,2.0
comuna 2,2,ciudad de buenos aires,2024,9,dengue,8,de 25 a 34 anos,1.0
comuna 2,2,ciudad de buenos aires,2024,24,dengue,9,de 35 a 44 anos,1.0
comuna 3,2,ciudad de buenos aires,2024,2,dengue,10,de 45 a 65 anos,1.0
comuna 3,2,ciudad de buenos aires,2024,3,dengue,10,de 45 a 65 anos,2.0
comuna 3,2,ciudad de buenos aires,2024,20,dengue,11,mayores de 65 anos,3.0
comuna 3,2,ciudad de buenos aires,2024,1,dengue,11,mayores de 65 anos,1.0
comuna 3,2,ciudad de buenos aires,2024,14,dengue,11,mayores de 65 anos,9.0
comuna 3,2,ciudad de buenos aires,2024,9,dengue,5,de 10 a 14 anos,5.0
comuna 3,2,ciudad de buenos aires,2024,10,dengue,6,de 15 a 19 anos,9.0
comuna 3,2,ciudad de buenos aires,2024,8,dengue,6,de 15 a 19 anos,1.0
comuna 3,2,ciudad de buenos aires,2024,16,dengue,8,de 25 a 34 anos,7.0
comuna 3,2,ciudad de buenos aires,2024,17,dengue,8,de 25 a 34 anos,7.0
comuna 3,2,ciudad de buenos aires,2024,22,dengue,8,de 25 a 34 anos,1.0
comuna 3,2,ciudad de buenos aires,2024,2,dengue,9,de 35 a 44 anos,3.0
comuna 4,2,ciudad de buenos aires,2024,10,dengue,10,de 45 a 65 anos,23.0
comuna 4,2,ciudad de buenos aires,2024,11,dengue,10,de 45 a 65 anos,37.0
comuna 4,2,ciudad de buenos aires,2024,12,dengue,11,mayores de 65 anos,50.0
comuna 4,2,ciudad de buenos aires,2024,9,dengue,11,mayores de 65 anos,24.0
comuna 4,2,ciudad de buenos aires,2024,11,dengue,11,mayores de 65 anos,8.0
comuna 4,2,ciudad de buenos aires,2024,6,dengue,4,de 5 a 9 anos,1.0
comuna 4,2,ciudad de buenos aires,2024,10,dengue,5,de 10 a 14 anos,6.0
comuna 4,2,ciudad de buenos aires,2024,11,dengue,5,de 10 a 14 anos,16.0
comuna 4,2,ciudad de buenos aires,2024,18,dengue,7,de 20 a 24 anos,5.0
comuna 4,2,ciudad de buenos aires,2024,20,dengue,8,de 25 a 34 anos,3.0
comuna 4,2,ciudad de buenos aires,2024,9,dengue,9,de 35 a 44 anos,19.0
comuna 5,2,ciudad de buenos aires,2024,11,dengue,11,mayores de 65 anos,8.0
comuna 5,2,ciudad de buenos aires,2024,10,dengue,5,de 10 a 14 anos,3.0
comuna 5,2,ciudad de buenos aires,2024,13,dengue,6,de 15 a 19 anos,6.0
comuna 5,2,ciudad de buenos aires,2024,14,dengue,8,de 25 a 34 anos,6.0
comuna 5,2,ciudad de buenos aires,2024,18,dengue,8,de 25 a 34 anos,3.0
comuna 5,2,ciudad de buenos aires,2024,18,dengue,9,de 35 a 44 anos,3.0
comuna 5,2,ciudad de buenos aires,2024,19,dengue,9,de 35 a 44 anos,3.0
comuna 5,2,ciudad de buenos aires,2024,9,dengue,9,de 35 a 44 anos,7.0
comuna 6,2,ciudad de buenos aires,2024,10,dengue,10,de 45 a 65 anos,20.0
comuna 6,2,ciudad de buenos aires,2024,14,dengue,11,mayores de 65 anos,27.0
comuna 6,2,ciudad de buenos aires,2024,10,dengue,11,mayores de 65 anos,7.0
comuna 6,2,ciudad de buenos aires,2024,15,dengue,8,de 25 a 34 anos,5.0
comuna 6,2,ciudad de buenos aires,2024,9,dengue,9,de 35 a 44 anos,1.0
comuna 7,2,ciudad de buenos aires,2024,10,dengue,10,de 45 a 65 anos,13.0
comuna 7,2,ciudad de buenos aires,2024,9,dengue,10,de 45 a 65 anos,13.0
comuna 7,2,ciudad de buenos aires,2024,12,dengue,11,mayores de 65 anos,9.0
comuna 7,2,ciudad de buenos aires,2024,8,dengue,11,mayores de 65 anos,6.0
comuna 7,2,ciudad de buenos aires,2024,15,dengue,3,de 2 a 4 anos,1.0
comuna 7,2,ciudad de buenos aires,2024,10,dengue,5,de 10 a 14 anos,3.0
comuna 7,2,ciudad de buenos aires,2024,11,dengue,5,de 10 a 14 anos,5.0
comuna 7,2,ciudad de buenos aires,2024,8,dengue,5,de 10 a 14 anos,1.0
comuna 7,2,ciudad de buenos aires,2024,13,dengue,6,de 15 a 19 anos,5.0
comuna 7,2,ciudad de buenos aires,2024,18,dengue,7,de 20 a 24 anos,1.0
comuna 7,2,ciudad de buenos aires,2024,9,dengue,7,de 20 a 24 anos,9.0
comuna 7,2,ciudad de buenos aires,2024,17,dengue,8,de 25 a 34 anos,2.0
comuna 7,2,ciudad de buenos aires,2024,20,dengue,8,de 25 a 34 anos,1.0
comuna 7,2,ciudad de buenos aires,2024,14,dengue,9,de 35 a 44 anos,21.0
comuna 7,2,ciudad de buenos aires,2024,15,dengue,9,de 35 a 44 anos,12.0
comuna 7,2,ciudad de buenos aires,2024,18,dengue,9,de 35 a 44 anos,3.0
comuna 8,2,ciudad de buenos aires,2024,16,dengue,10,de 45 a 65 anos,10.0
comuna 8,2,ciudad de buenos aires,2024,6,dengue,11,mayores de 65 anos,10.0
comuna 7,2,ciudad de buenos aires,2024,1,dengue,9,de 35 a 44 anos,2.0
comuna 7,2,ciudad de buenos aires,2024,11,dengue,9,de 35 a 44 anos,17.0
comuna 8,2,ciudad de buenos aires,2024,14,dengue,11,mayores de 65 anos,14.0
comuna 8,2,ciudad de buenos aires,2024,15,dengue,11,mayores de 65 anos,22.0
comuna 8,2,ciudad de buenos aires,2024,19,dengue,11,mayores de 65 anos,1.0
comuna 8,2,ciudad de buenos aires,2024,14,dengue,11,mayores de 65 anos,6.0
comuna 8,2,ciudad de buenos aires,2024,9,dengue,11,mayores de 65 anos,6.0
comuna 8,2,ciudad de buenos aires,2024,1,dengue,5,de 10 a 14 anos,1.0
comuna 8,2,ciudad de buenos aires,2024,12,dengue,5,de 10 a 14 anos,9.0
comuna 8,2,ciudad de buenos aires,2024,14,dengue,5,de 10 a 14 anos,7.0
comuna 8,2,ciudad de buenos aires,2024,15,dengue,5,de 10 a 14 anos,4.0
comuna 8,2,ciudad de buenos aires,2024,10,dengue,6,de 15 a 19 anos,15.0
comuna 8,2,ciudad de buenos aires,2024,14,dengue,7,de 20 a 24 anos,11.0
comuna 8,2,ciudad de buenos aires,2024,15,dengue,7,de 20 a 24 anos,8.0
comuna 8,2,ciudad de buenos aires,2024,16,dengue,7,de 20 a 24 anos,6.0
comuna 8,2,ciudad de buenos aires,2024,20,dengue,7,de 20 a 24 anos,1.0
comuna 8,2,ciudad de buenos aires,2024,17,dengue,9,de 35 a 44 anos,8.0
comuna 8,2,ciudad de buenos aires,2024,2,dengue,9,de 35 a 44 anos,3.0
comuna 9,2,ciudad de buenos aires,2024,12,dengue,10,de 45 a 65 anos,8.0
comuna 9,2,ciudad de buenos aires,2024,9,dengue,10,de 45 a 65 anos,4.0
comuna 9,2,ciudad de buenos aires,2024,5,dengue,11,mayores de 65 anos,2.0
comuna 9,2,ciudad de buenos aires,2024,15,dengue,6,de 15 a 19 anos,2.0
comuna 9,2,ciudad de buenos aires,2024,10,dengue,8,de 25 a 34 anos,3.0
comuna 9,2,ciudad de buenos aires,2024,9,dengue,8,de 25 a 34 anos,2.0
comuna 10,2,ciudad de buenos aires,2024,17,dengue,10,de 45 a 65 anos,3.0
comuna 10,2,ciudad de buenos aires,2024,20,dengue,10,de 45 a 65 anos,1.0
comuna 10,2,ciudad de buenos aires,2024,21,dengue,10,de 45 a 65 anos,2.0
comuna 10,2,ciudad de buenos aires,2024,12,dengue,11,mayores de 65 anos,13.0
comuna 10,2,ciudad de buenos aires,2024,8,dengue,11,mayores de 65 anos,14.0
comuna 10,2,ciudad de buenos aires,2024,10,dengue,11,mayores de 65 anos,7.0
comuna 10,2,ciudad de buenos aires,2024,11,dengue,11,mayores de 65 anos,5.0
comuna 10,2,ciudad de buenos aires,2024,8,dengue,5,de 10 a 14 anos,5.0
comuna 10,2,ciudad de buenos aires,2024,19,dengue,6,de 15 a 19 anos,1.0
comuna 10,2,ciudad de buenos aires,2024,11,dengue,7,de 20 a 24 anos,4.0
comuna 10,2,ciudad de buenos aires,2024,18,dengue,7,de 20 a 24 anos,1.0
comuna 10,2,ciudad de buenos aires,2024,8,dengue,7,de 20 a 24 anos,2.0
comuna 10,2,ciudad de buenos aires,2024,15,dengue,8,de 25 a 34 anos,2.0
comuna 11,2,ciudad de buenos aires,2024,9,dengue,10,de 45 a 65 anos,11.0
comuna 11,2,ciudad de buenos aires,2024,8,dengue,11,mayores de 65 anos,18.0
comuna 11,2,ciudad de buenos aires,2024,13,dengue,4,de 5 a 9 anos,1.0
comuna 11,2,ciudad de buenos aires,2024,15,dengue,6,de 15 a 19 anos,4.0
comuna 11,2,ciudad de buenos aires,2024,18,dengue,6,de 15 a 19 anos,1.0
comuna 11,2,ciudad de buenos aires,2024,10,dengue,8,de 25 a 34 anos,7.0
comuna 11,2,ciudad de buenos aires,2024,12,dengue,8,de 25 a 34 anos,14.0
comuna 11,2,ciudad de buenos aires,2024,8,dengue,8,de 25 a 34 anos,3.0
comuna 11,2,ciudad de buenos aires,2024,1,dengue,9,de 35 a 44 anos,1.0
comuna 12,2,ciudad de buenos aires,2024,14,dengue,10,de 45 a 65 anos,6.0
comuna 12,2,ciudad de buenos aires,2024,18,dengue,10,de 45 a 65 anos,6.0
comuna 12,2,ciudad de buenos aires,2024,8,dengue,11,mayores de 65 anos,15.0
comuna 12,2,ciudad de buenos aires,2024,13,dengue,2,de 13 a 24 meses,1.0
comuna 12,2,ciudad de buenos aires,2024,15,dengue,6,de 15 a 19 anos,6.0
comuna 12,2,ciudad de buenos aires,2024,18,dengue,6,de 15 a 19 anos,5.0
comuna 12,2,ciudad de buenos aires,2024,10,dengue,7,de 20 a 24 anos,10.0
comuna 12,2,ciudad de buenos aires,2024,18,dengue,8,de 25 a 34 anos,1.0
comuna 12,2,ciudad de buenos aires,2024,13,dengue,9,de 35 a 44 anos,12.0
comuna 13,2,ciudad de buenos aires,2024,12,dengue,10,de 45 a 65 anos,29.0
comuna 13,2,ciudad de buenos aires,2024,8,dengue,10,de 45 a 65 anos,15.0
comuna 14,2,ciudad de buenos aires,2024,16,dengue,10,de 45 a 65 anos,7.0
comuna 7,2,ciudad de buenos aires,2024,6,dengue,7,de 20 a 24 anos,4.0
comuna 7,2,ciudad de buenos aires,2024,13,dengue,8,de 25 a 34 anos,10.0
comuna 7,2,ciudad de buenos aires,2024,13,dengue,9,de 35 a 44 anos,24.0
comuna 7,2,ciudad de buenos aires,2024,4,dengue,9,de 35 a 44 anos,1.0
comuna 8,2,ciudad de buenos aires,2024,8,dengue,11,mayores de 65 anos,5.0
comuna 8,2,ciudad de buenos aires,2024,16,dengue,4,de 5 a 9 anos,2.0
comuna 8,2,ciudad de buenos aires,2024,4,dengue,6,de 15 a 19 anos,2.0
comuna 8,2,ciudad de buenos aires,2024,19,dengue,8,de 25 a 34 anos,3.0
comuna 8,2,ciudad de buenos aires,2024,3,dengue,8,de 25 a 34 anos,1.0
comuna 8,2,ciudad de buenos aires,2024,14,dengue,9,de 35 a 44 anos,12.0
comuna 9,2,ciudad de buenos aires,2024,14,dengue,10,de 45 a 65 anos,8.0
comuna 9,2,ciudad de buenos aires,2024,2,dengue,10,de 45 a 65 anos,1.0
comuna 9,2,ciudad de buenos aires,2024,5,dengue,10,de 45 a 65 anos,1.0
comuna 9,2,ciudad de buenos aires,2024,7,dengue,10,de 45 a 65 anos,5.0
comuna 9,2,ciudad de buenos aires,2024,6,dengue,11,mayores de 65 anos,2.0
comuna 9,2,ciudad de buenos aires,2024,21,dengue,11,mayores de 65 anos,1.0
comuna 9,2,ciudad de buenos aires,2024,9,dengue,11,mayores de 65 anos,5.0
comuna 9,2,ciudad de buenos aires,2024,15,dengue,5,de 10 a 14 anos,1.0
comuna 9,2,ciudad de buenos aires,2024,19,dengue,5,de 10 a 14 anos,1.0
comuna 9,2,ciudad de buenos aires,2024,11,dengue,6,de 15 a 19 anos,2.0
comuna 9,2,ciudad de buenos aires,2024,16,dengue,7,de 20 a 24 anos,4.0
comuna 9,2,ciudad de buenos aires,2024,20,dengue,7,de 20 a 24 anos,1.0
comuna 9,2,ciudad de buenos aires,2024,13,dengue,8,de 25 a 34 anos,2.0
comuna 9,2,ciudad de buenos aires,2024,8,dengue,8,de 25 a 34 anos,2.0
comuna 9,2,ciudad de buenos aires,2024,17,dengue,9,de 35 a 44 anos,7.0
comuna 9,2,ciudad de buenos aires,2024,20,dengue,9,de 35 a 44 anos,1.0
comuna 10,2,ciudad de buenos aires,2024,18,dengue,11,mayores de 65 anos,6.0
comuna 10,2,ciudad de buenos aires,2024,9,dengue,11,mayores de 65 anos,10.0
comuna 10,2,ciudad de buenos aires,2024,12,dengue,11,mayores de 65 anos,6.0
comuna 10,2,ciudad de buenos aires,2024,15,dengue,11,mayores de 65 anos,4.0
comuna 10,2,ciudad de buenos aires,2024,12,dengue,5,de 10 a 14 anos,1.0
comuna 10,2,ciudad de buenos aires,2024,13,dengue,6,de 15 a 19 anos,9.0
comuna 10,2,ciudad de buenos aires,2024,8,dengue,6,de 15 a 19 anos,2.0
comuna 10,2,ciudad de buenos aires,2024,15,dengue,7,de 20 a 24 anos,5.0
comuna 10,2,ciudad de buenos aires,2024,9,dengue,7,de 20 a 24 anos,7.0
comuna 10,2,ciudad de buenos aires,2024,17,dengue,8,de 25 a 34 anos,2.0
comuna 10,2,ciudad de buenos aires,2024,6,dengue,8,de 25 a 34 anos,1.0
comuna 10,2,ciudad de buenos aires,2024,17,dengue,9,de 35 a 44 anos,2.0
comuna 10,2,ciudad de buenos aires,2024,6,dengue,9,de 35 a 44 anos,2.0
comuna 11,2,ciudad de buenos aires,2024,4,dengue,10,de 45 a 65 anos,2.0
comuna 11,2,ciudad de buenos aires,2024,1,dengue,11,mayores de 65 anos,1.0
comuna 11,2,ciudad de buenos aires,2024,12,dengue,11,mayores de 65 anos,30.0
comuna 11,2,ciudad de buenos aires,2024,18,dengue,11,mayores de 65 anos,3.0
comuna 11,2,ciudad de buenos aires,2024,10,dengue,11,mayores de 65 anos,19.0
comuna 11,2,ciudad de buenos aires,2024,11,dengue,11,mayores de 65 anos,14.0
comuna 11,2,ciudad de buenos aires,2024,8,dengue,11,mayores de 65 anos,9.0
comuna 11,2,ciudad de buenos aires,2024,17,dengue,4,de 5 a 9 anos,1.0
comuna 11,2,ciudad de buenos aires,2024,10,dengue,5,de 10 a 14 anos,5.0
comuna 11,2,ciudad de buenos aires,2024,17,dengue,6,de 15 a 19 anos,1.0
comuna 11,2,ciudad de buenos aires,2024,11,dengue,7,de 20 a 24 anos,16.0
comuna 11,2,ciudad de buenos aires,2024,12,dengue,7,de 20 a 24 anos,12.0
comuna 11,2,ciudad de buenos aires,2024,14,dengue,7,de 20 a 24 anos,4.0
comuna 11,2,ciudad de buenos aires,2024,14,dengue,8,de 25 a 34 anos,9.0
comuna 11,2,ciudad de buenos aires,2024,19,dengue,9,de 35 a 44 anos,2.0
comuna 11,2,ciudad de buenos aires,2024,9,dengue,9,de 35 a 44 anos,15.0
comuna 12,2,ciudad de buenos aires,2024,8,dengue,10,de 45 a 65 anos,9.0
comuna 12,2,ciudad de buenos aires,2024,18,dengue,11,mayores de 65 anos,4.0
comuna 12,2,ciudad de buenos aires,2024,9,dengue,11,mayores de 65 anos,12.0
comuna 8,2,ciudad de buenos aires,2024,5,dengue,11,mayores de 65 anos,1.0
comuna 8,2,ciudad de buenos aires,2024,10,dengue,4,de 5 a 9 anos,2.0
comuna 8,2,ciudad de buenos aires,2024,8,dengue,4,de 5 a 9 anos,1.0
comuna 8,2,ciudad de buenos aires,2024,16,dengue,5,de 10 a 14 anos,4.0
comuna 8,2,ciudad de buenos aires,2024,19,dengue,5,de 10 a 14 anos,1.0
comuna 8,2,ciudad de buenos aires,2024,14,dengue,6,de 15 a 19 anos,10.0
comuna 8,2,ciudad de buenos aires,2024,15,dengue,6,de 15 a 19 anos,9.0
comuna 8,2,ciudad de buenos aires,2024,6,dengue,7,de 20 a 24 anos,3.0
comuna 8,2,ciudad de buenos aires,2024,7,dengue,7,de 20 a 24 anos,4.0
comuna 8,2,ciudad de buenos aires,2024,13,dengue,8,de 25 a 34 anos,14.0
comuna 8,2,ciudad de buenos aires,2024,4,dengue,9,de 35 a 44 anos,3.0
comuna 9,2,ciudad de buenos aires,2024,13,dengue,10,de 45 a 65 anos,7.0
comuna 9,2,ciudad de buenos aires,2024,8,dengue,10,de 45 a 65 anos,4.0
comuna 9,2,ciudad de buenos aires,2024,11,dengue,11,mayores de 65 anos,14.0
comuna 9,2,ciudad de buenos aires,2024,4,dengue,11,mayores de 65 anos,1.0
comuna 9,2,ciudad de buenos aires,2024,10,dengue,5,de 10 a 14 anos,3.0
comuna 10,2,ciudad de buenos aires,2024,13,dengue,10,de 45 a 65 anos,10.0
comuna 10,2,ciudad de buenos aires,2024,12,dengue,6,de 15 a 19 anos,8.0
comuna 10,2,ciudad de buenos aires,2024,12,dengue,8,de 25 a 34 anos,6.0
comuna 10,2,ciudad de buenos aires,2024,8,dengue,8,de 25 a 34 anos,5.0
comuna 10,2,ciudad de buenos aires,2024,10,dengue,9,de 35 a 44 anos,12.0
comuna 11,2,ciudad de buenos aires,2024,2,dengue,11,mayores de 65 anos,1.0
comuna 11,2,ciudad de buenos aires,2024,3,dengue,11,mayores de 65 anos,3.0
comuna 11,2,ciudad de buenos aires,2024,7,dengue,11,mayores de 65 anos,22.0
comuna 11,2,ciudad de buenos aires,2024,17,dengue,11,mayores de 65 anos,5.0
comuna 11,2,ciudad de buenos aires,2024,13,dengue,3,de 2 a 4 anos,1.0
comuna 11,2,ciudad de buenos aires,2024,11,dengue,4,de 5 a 9 anos,1.0
comuna 11,2,ciudad de buenos aires,2024,10,dengue,6,de 15 a 19 anos,6.0
comuna 11,2,ciudad de buenos aires,2024,9,dengue,6,de 15 a 19 anos,6.0
comuna 11,2,ciudad de buenos aires,2024,5,dengue,7,de 20 a 24 anos,1.0
comuna 12,2,ciudad de buenos aires,2024,2,dengue,10,de 45 a 65 anos,1.0
comuna 12,2,ciudad de buenos aires,2024,3,dengue,10,de 45 a 65 anos,2.0
comuna 12,2,ciudad de buenos aires,2024,7,dengue,11,mayores de 65 anos,6.0
comuna 12,2,ciudad de buenos aires,2024,16,dengue,5,de 10 a 14 anos,2.0
comuna 12,2,ciudad de buenos aires,2024,2,dengue,5,de 10 a 14 anos,1.0
comuna 12,2,ciudad de buenos aires,2024,11,dengue,6,de 15 a 19 anos,12.0
comuna 12,2,ciudad de buenos aires,2024,9,dengue,6,de 15 a 19 anos,6.0
comuna 12,2,ciudad de buenos aires,2024,7,dengue,7,de 20 a 24 anos,1.0
comuna 12,2,ciudad de buenos aires,2024,17,dengue,9,de 35 a 44 anos,5.0
comuna 13,2,ciudad de buenos aires,2024,10,dengue,11,mayores de 65 anos,35.0
comuna 13,2,ciudad de buenos aires,2024,10,dengue,11,mayores de 65 anos,9.0
comuna 13,2,ciudad de buenos aires,2024,4,dengue,11,mayores de 65 anos,2.0
comuna 13,2,ciudad de buenos aires,2024,10,dengue,5,de 10 a 14 anos,3.0
comuna 13,2,ciudad de buenos aires,2024,7,dengue,6,de 15 a 19 anos,2.0
comuna 13,2,ciudad de buenos aires,2024,11,dengue,7,de 20 a 24 anos,11.0
comuna 14,2,ciudad de buenos aires,2024,11,dengue,10,de 45 a 65 anos,21.0
comuna 14,2,ciudad de buenos aires,2024,12,dengue,10,de 45 a 65 anos,14.0
comuna 14,2,ciudad de buenos aires,2024,18,dengue,10,de 45 a 65 anos,2.0
comuna 14,2,ciudad de buenos aires,2024,20,dengue,11,mayores de 65 anos,1.0
comuna 14,2,ciudad de buenos aires,2024,21,dengue,11,mayores de 65 anos,1.0
comuna 14,2,ciudad de buenos aires,2024,12,dengue,5,de 10 a 14 anos,5.0
comuna 14,2,ciudad de buenos aires,2024,14,dengue,5,de 10 a 14 anos,2.0
comuna 14,2,ciudad de buenos aires,2024,9,dengue,5,de 10 a 14 anos,2.0
comuna 14,2,ciudad de buenos aires,2024,15,dengue,7,de 20 a 24 anos,7.0
comuna 14,2,ciudad de buenos aires,2024,19,dengue,7,de 20 a 24 anos,2.0
comuna 14,2,ciudad de buenos aires,2024,16,dengue,8,de 25 a 34 anos,3.0
comuna 14,2,ciudad de buenos aires,2024,2,dengue,8,de 25 a 34 anos,1.0
comuna 14,2,ciudad de buenos aires,2024,3,dengue,8,de 25 a 34 anos,1.0
comuna 14,2,ciudad de buenos aires,2024,5,dengue,8,de 25 a 34 anos,4.0
comuna 1,2,ciudad de buenos aires,2024,5,dengue,11,mayores de 65 anos,4.0
comuna 1,2,ciudad de buenos aires,2024,13,dengue,3,de 2 a 4 anos,2.0
comuna 1,2,ciudad de buenos aires,2024,16,dengue,5,de 10 a 14 anos,19.0
comuna 1,2,ciudad de buenos aires,2024,15,dengue,6,de 15 a 19 anos,53.0
comuna 1,2,ciudad de buenos aires,2024,18,dengue,6,de 15 a 19 anos,31.0
comuna 1,2,ciudad de buenos aires,2024,9,dengue,6,de 15 a 19 anos,73.0
comuna 1,2,ciudad de buenos aires,2024,6,dengue,7,de 20 a 24 anos,16.0
comuna 1,2,ciudad de buenos aires,2024,11,dengue,8,de 25 a 34 anos,101.0
comuna 1,2,ciudad de buenos aires,2024,13,dengue,9,de 35 a 44 anos,236.0
comuna 2,2,ciudad de buenos aires,2024,8,dengue,10,de 45 a 65 anos,4.0
comuna 2,2,ciudad de buenos aires,2024,17,dengue,6,de 15 a 19 anos,2.0
comuna 2,2,ciudad de buenos aires,2024,10,dengue,9,de 35 a 44 anos,7.0
comuna 3,2,ciudad de buenos aires,2024,12,dengue,10,de 45 a 65 anos,22.0
comuna 3,2,ciudad de buenos aires,2024,14,dengue,10,de 45 a 65 anos,16.0
comuna 3,2,ciudad de buenos aires,2024,18,dengue,10,de 45 a 65 anos,3.0
comuna 3,2,ciudad de buenos aires,2024,14,dengue,11,mayores de 65 anos,33.0
comuna 3,2,ciudad de buenos aires,2024,15,dengue,11,mayores de 65 anos,18.0
comuna 3,2,ciudad de buenos aires,2024,18,dengue,11,mayores de 65 anos,6.0
comuna 3,2,ciudad de buenos aires,2024,19,dengue,11,mayores de 65 anos,3.0
comuna 3,2,ciudad de buenos aires,2024,15,dengue,11,mayores de 65 anos,9.0
comuna 3,2,ciudad de buenos aires,2024,12,dengue,5,de 10 a 14 anos,5.0
comuna 3,2,ciudad de buenos aires,2024,15,dengue,5,de 10 a 14 anos,2.0
comuna 3,2,ciudad de buenos aires,2024,14,dengue,7,de 20 a 24 anos,9.0
comuna 3,2,ciudad de buenos aires,2024,15,dengue,7,de 20 a 24 anos,6.0
comuna 3,2,ciudad de buenos aires,2024,18,dengue,7,de 20 a 24 anos,3.0
comuna 3,2,ciudad de buenos aires,2024,3,dengue,9,de 35 a 44 anos,2.0
comuna 3,2,ciudad de buenos aires,2024,5,dengue,9,de 35 a 44 anos,3.0
comuna 4,2,ciudad de buenos aires,2024,12,dengue,10,de 45 a 65 anos,37.0
comuna 4,2,ciudad de buenos aires,2024,9,dengue,10,de 45 a 65 anos,22.0
comuna 4,2,ciudad de buenos aires,2024,1,dengue,11,mayores de 65 anos,1.0
comuna 4,2,ciudad de buenos aires,2024,10,dengue,11,mayores de 65 anos,9.0
comuna 4,2,ciudad de buenos aires,2024,8,dengue,11,mayores de 65 anos,4.0
comuna 4,2,ciudad de buenos aires,2024,13,dengue,4,de 5 a 9 anos,4.0
comuna 4,2,ciudad de buenos aires,2024,7,dengue,4,de 5 a 9 anos,1.0
comuna 4,2,ciudad de buenos aires,2024,12,dengue,5,de 10 a 14 anos,16.0
comuna 4,2,ciudad de buenos aires,2024,14,dengue,7,de 20 a 24 anos,23.0
comuna 4,2,ciudad de buenos aires,2024,15,dengue,8,de 25 a 34 anos,13.0
comuna 4,2,ciudad de buenos aires,2024,17,dengue,8,de 25 a 34 anos,13.0
comuna 4,2,ciudad de buenos aires,2024,5,dengue,8,de 25 a 34 anos,1.0
comuna 4,2,ciudad de buenos aires,2024,7,dengue,8,de 25 a 34 anos,4.0
comuna 4,2,ciudad de buenos aires,2024,18,dengue,9,de 35 a 44 anos,15.0
comuna 4,2,ciudad de buenos aires,2024,19,dengue,9,de 35 a 44 anos,2.0
comuna 5,2,ciudad de buenos aires,2024,11,dengue,10,de 45 a 65 anos,20.0
comuna 5,2,ciudad de buenos aires,2024,9,dengue,10,de 45 a 65 anos,14.0
comuna 5,2,ciudad de buenos aires,2024,1,dengue,11,mayores de 65 anos,2.0
comuna 5,2,ciudad de buenos aires,2024,11,dengue,11,mayores de 65 anos,21.0
comuna 5,2,ciudad de buenos aires,2024,12,dengue,11,mayores de 65 anos,27.0
comuna 5,2,ciudad de buenos aires,2024,10,dengue,11,mayores de 65 anos,6.0
comuna 5,2,ciudad de buenos aires,2024,8,dengue,11,mayores de 65 anos,2.0
comuna 5,2,ciudad de buenos aires,2024,4,dengue,6,de 15 a 19 anos,1.0
comuna 5,2,ciudad de buenos aires,2024,12,dengue,7,de 20 a 24 anos,10.0
comuna 5,2,ciudad de buenos aires,2024,6,dengue,8,de 25 a 34 anos,2.0
comuna 5,2,ciudad de buenos aires,2024,7,dengue,8,de 25 a 34 anos,1.0
comuna 5,2,ciudad de buenos aires,2024,1,dengue,9,de 35 a 44 anos,1.0
comuna 5,2,ciudad de buenos aires,2024,12,dengue,9,de 35 a 44 anos,32.0
comuna 5,2,ciudad de buenos aires,2024,15,dengue,9,de 35 a 44 anos,12.0
comuna 6,2,ciudad de buenos aires,2024,11,dengue,10,de 45 a 65 anos,15.0
comuna 6,2,ciudad de buenos aires,2024,12,dengue,11,mayores de 65 anos,23.0
comuna 1,2,ciudad de buenos aires,2024,7,dengue,11,mayores de 65 anos,159.0
comuna 1,2,ciudad de buenos aires,2024,16,dengue,11,mayores de 65 anos,61.0
